Country,Year,Sex,Age,suicides_no,population,suicides/100k pop,Country-year,gdp_per_capita ($),Generation
36,27.0,1.0,5.0,63,467292,13.48,863.0,23309,5
36,27.0,1.0,2.0,167,1590800,10.5,863.0,23309,2
36,27.0,1.0,4.0,117,1145850,10.21,863.0,23309,0
36,27.0,1.0,1.0,46,790487,5.82,863.0,23309,4
36,27.0,1.0,0.0,24,605261,3.97,863.0,23309,4
36,27.0,0.0,5.0,14,645352,2.17,863.0,23309,5
36,27.0,0.0,4.0,26,1272278,2.04,863.0,23309,0
36,27.0,0.0,1.0,15,746111,2.01,863.0,23309,4
36,27.0,0.0,2.0,28,1626532,1.72,863.0,23309,2
36,27.0,0.0,0.0,7,576914,1.21,863.0,23309,4
36,27.0,0.0,3.0,1,524175,0.19,863.0,23309,3
36,27.0,1.0,3.0,0,548750,0.0,863.0,23309,3
36,28.0,1.0,4.0,141,1144571,12.32,864.0,22994,0
36,28.0,1.0,5.0,52,475655,10.93,864.0,22994,5
36,28.0,1.0,2.0,152,1572683,9.67,864.0,22994,2
36,28.0,1.0,1.0,55,737922,7.45,864.0,22994,4
36,28.0,1.0,0.0,25,585990,4.27,864.0,22994,4
36,28.0,0.0,4.0,34,1270384,2.68,864.0,22994,0
36,28.0,0.0,1.0,19,716209,2.65,864.0,22994,4
36,28.0,0.0,2.0,37,1630105,2.27,864.0,22994,2
36,28.0,0.0,5.0,13,659686,1.97,864.0,22994,5
36,28.0,0.0,0.0,4,564219,0.71,864.0,22994,4
36,28.0,0.0,3.0,1,524573,0.19,864.0,22994,3
36,28.0,1.0,3.0,0,549292,0.0,864.0,22994,3
36,29.0,1.0,5.0,71,487215,14.57,865.0,22834,5
36,29.0,1.0,4.0,143,1149730,12.44,865.0,22834,0
36,29.0,1.0,2.0,165,1564680,10.55,865.0,22834,2
36,29.0,1.0,1.0,42,702789,5.98,865.0,22834,4
36,29.0,1.0,0.0,28,572505,4.89,865.0,22834,4
36,29.0,0.0,5.0,20,674567,2.96,865.0,22834,5
36,29.0,0.0,4.0,34,1280401,2.66,865.0,22834,0
36,29.0,0.0,2.0,42,1629438,2.58,865.0,22834,2
36,29.0,0.0,1.0,12,689746,1.74,865.0,22834,4
36,29.0,0.0,0.0,7,552323,1.27,865.0,22834,4
36,29.0,1.0,3.0,1,551030,0.18,865.0,22834,3
36,29.0,0.0,3.0,0,526123,0.0,865.0,22834,3
36,30.0,1.0,5.0,70,495592,14.12,866.0,18927,5
36,30.0,1.0,4.0,139,1157869,12.0,866.0,18927,0
36,30.0,1.0,2.0,147,1558791,9.43,866.0,18927,2
36,30.0,1.0,1.0,46,669357,6.87,866.0,18927,4
36,30.0,1.0,0.0,20,561302,3.56,866.0,18927,4
36,30.0,0.0,4.0,39,1294582,3.01,866.0,18927,0
36,30.0,0.0,1.0,17,662893,2.56,866.0,18927,4
36,30.0,0.0,2.0,36,1627797,2.21,866.0,18927,2
36,30.0,0.0,5.0,12,683939,1.75,866.0,18927,5
36,30.0,0.0,0.0,3,541528,0.55,866.0,18927,4
36,30.0,0.0,3.0,0,526126,0.0,866.0,18927,3
36,30.0,1.0,3.0,0,551510,0.0,866.0,18927,3
37,0.0,1.0,4.0,1,3987,25.08,867.0,1965,1
37,0.0,0.0,0.0,0,11725,0.0,867.0,1965,2
37,0.0,0.0,1.0,0,7124,0.0,867.0,1965,0
37,0.0,0.0,2.0,0,6880,0.0,867.0,1965,5
37,0.0,0.0,3.0,0,11584,0.0,867.0,1965,2
37,0.0,0.0,4.0,0,5254,0.0,867.0,1965,1
37,0.0,0.0,5.0,0,1510,0.0,867.0,1965,1
37,0.0,1.0,0.0,0,11604,0.0,867.0,1965,2
37,0.0,1.0,1.0,0,6933,0.0,867.0,1965,0
37,0.0,1.0,2.0,0,5919,0.0,867.0,1965,5
37,0.0,1.0,3.0,0,11950,0.0,867.0,1965,2
37,0.0,1.0,5.0,0,905,0.0,867.0,1965,1
37,3.0,1.0,1.0,2,6700,29.85,868.0,2707,0
37,3.0,0.0,0.0,1,11700,8.55,868.0,2707,2
37,3.0,1.0,0.0,1,11900,8.4,868.0,2707,2
37,3.0,0.0,1.0,0,6700,0.0,868.0,2707,0
37,3.0,0.0,2.0,0,6400,0.0,868.0,2707,5
37,3.0,0.0,3.0,0,12300,0.0,868.0,2707,2
37,3.0,0.0,4.0,0,5200,0.0,868.0,2707,1
37,3.0,0.0,5.0,0,2000,0.0,868.0,2707,1
37,3.0,1.0,2.0,0,5900,0.0,868.0,2707,5
37,3.0,1.0,3.0,0,12800,0.0,868.0,2707,2
37,3.0,1.0,4.0,0,4500,0.0,868.0,2707,1
37,3.0,1.0,5.0,0,1200,0.0,868.0,2707,1
37,4.0,1.0,1.0,2,7029,28.45,869.0,3268,0
37,4.0,1.0,4.0,1,4485,22.3,869.0,3268,1
37,4.0,1.0,2.0,1,6973,14.34,869.0,3268,5
37,4.0,0.0,0.0,0,9000,0.0,869.0,3268,2
37,4.0,0.0,1.0,0,7050,0.0,869.0,3268,0
37,4.0,0.0,2.0,0,7261,0.0,869.0,3268,5
37,4.0,0.0,3.0,0,11045,0.0,869.0,3268,2
37,4.0,0.0,4.0,0,5946,0.0,869.0,3268,1
37,4.0,0.0,5.0,0,1490,0.0,869.0,3268,1
37,4.0,1.0,0.0,0,9251,0.0,869.0,3268,2
37,4.0,1.0,3.0,0,11332,0.0,869.0,3268,2
37,4.0,1.0,5.0,0,943,0.0,869.0,3268,1
37,5.0,1.0,2.0,1,6200,16.13,870.0,3391,5
37,5.0,1.0,0.0,1,11600,8.62,870.0,3391,2
37,5.0,0.0,0.0,0,10500,0.0,870.0,3391,2
37,5.0,0.0,1.0,0,4900,0.0,870.0,3391,0
37,5.0,0.0,2.0,0,6600,0.0,870.0,3391,5
37,5.0,0.0,3.0,0,11500,0.0,870.0,3391,2
37,5.0,0.0,4.0,0,5000,0.0,870.0,3391,1
37,5.0,0.0,5.0,0,1700,0.0,870.0,3391,1
37,5.0,1.0,1.0,0,5500,0.0,870.0,3391,0
37,5.0,1.0,3.0,0,13200,0.0,870.0,3391,2
37,5.0,1.0,4.0,0,4400,0.0,870.0,3391,1
37,5.0,1.0,5.0,0,900,0.0,870.0,3391,1
37,6.0,0.0,0.0,0,8300,0.0,871.0,3650,2
37,6.0,0.0,1.0,0,7100,0.0,871.0,3650,0
37,6.0,0.0,2.0,0,7300,0.0,871.0,3650,0
37,6.0,0.0,3.0,0,11800,0.0,871.0,3650,4
37,6.0,0.0,4.0,0,5600,0.0,871.0,3650,5
37,6.0,0.0,5.0,0,1900,0.0,871.0,3650,1
37,6.0,1.0,0.0,0,8600,0.0,871.0,3650,2
37,6.0,1.0,1.0,0,7100,0.0,871.0,3650,0
37,6.0,1.0,2.0,0,7100,0.0,871.0,3650,0
37,6.0,1.0,3.0,0,12100,0.0,871.0,3650,4
37,6.0,1.0,4.0,0,4400,0.0,871.0,3650,5
37,6.0,1.0,5.0,0,1100,0.0,871.0,3650,1
37,7.0,0.0,0.0,0,8589,0.0,872.0,3713,2
37,7.0,0.0,1.0,0,6770,0.0,872.0,3713,0
37,7.0,0.0,2.0,0,7503,0.0,872.0,3713,0
37,7.0,0.0,3.0,0,11972,0.0,872.0,3713,4
37,7.0,0.0,4.0,0,5922,0.0,872.0,3713,5
37,7.0,0.0,5.0,0,1675,0.0,872.0,3713,1
37,7.0,1.0,0.0,0,8935,0.0,872.0,3713,2
37,7.0,1.0,1.0,0,6831,0.0,872.0,3713,0
37,7.0,1.0,2.0,0,7405,0.0,872.0,3713,0
37,7.0,1.0,3.0,0,12358,0.0,872.0,3713,4
37,7.0,1.0,4.0,0,4530,0.0,872.0,3713,5
37,7.0,1.0,5.0,0,1038,0.0,872.0,3713,1
37,8.0,1.0,2.0,2,7569,26.42,873.0,3632,0
37,8.0,1.0,3.0,1,12833,7.79,873.0,3632,4
37,8.0,0.0,0.0,0,8793,0.0,873.0,3632,2
37,8.0,0.0,1.0,0,6771,0.0,873.0,3632,0
37,8.0,0.0,2.0,0,7675,0.0,873.0,3632,0
37,8.0,0.0,3.0,0,12426,0.0,873.0,3632,4
37,8.0,0.0,4.0,0,5863,0.0,873.0,3632,5
37,8.0,0.0,5.0,0,1785,0.0,873.0,3632,1
37,8.0,1.0,0.0,0,9153,0.0,873.0,3632,2
37,8.0,1.0,1.0,0,6845,0.0,873.0,3632,0
37,8.0,1.0,4.0,0,4505,0.0,873.0,3632,5
37,8.0,1.0,5.0,0,1086,0.0,873.0,3632,1
37,9.0,1.0,2.0,3,7798,38.47,874.0,3735,0
37,9.0,1.0,4.0,1,4475,22.35,874.0,3735,5
37,9.0,0.0,0.0,0,9108,0.0,874.0,3735,2
37,9.0,0.0,1.0,0,6714,0.0,874.0,3735,0
37,9.0,0.0,2.0,0,7908,0.0,874.0,3735,0
37,9.0,0.0,3.0,0,12779,0.0,874.0,3735,4
37,9.0,0.0,4.0,0,5796,0.0,874.0,3735,5
37,9.0,0.0,5.0,0,1873,0.0,874.0,3735,1
37,9.0,1.0,0.0,0,9469,0.0,874.0,3735,2
37,9.0,1.0,1.0,0,6811,0.0,874.0,3735,0
37,9.0,1.0,3.0,0,13189,0.0,874.0,3735,4
37,9.0,1.0,5.0,0,1116,0.0,874.0,3735,1
37,10.0,0.0,5.0,1,1925,51.95,875.0,3869,1
37,10.0,0.0,0.0,0,9465,0.0,875.0,3869,2
37,10.0,0.0,1.0,0,6605,0.0,875.0,3869,2
37,10.0,0.0,2.0,0,8208,0.0,875.0,3869,0
37,10.0,0.0,3.0,0,12981,0.0,875.0,3869,4
37,10.0,0.0,4.0,0,5697,0.0,875.0,3869,5
37,10.0,1.0,0.0,0,9818,0.0,875.0,3869,2
37,10.0,1.0,1.0,0,6748,0.0,875.0,3869,2
37,10.0,1.0,2.0,0,8087,0.0,875.0,3869,0
37,10.0,1.0,3.0,0,13374,0.0,875.0,3869,4
37,10.0,1.0,4.0,0,4407,0.0,875.0,3869,5
37,10.0,1.0,5.0,0,1118,0.0,875.0,3869,1
37,11.0,1.0,2.0,1,8361,11.96,876.0,4087,0
37,11.0,0.0,0.0,0,9655,0.0,876.0,4087,2
37,11.0,0.0,1.0,0,6572,0.0,876.0,4087,2
37,11.0,0.0,2.0,0,8520,0.0,876.0,4087,0
37,11.0,0.0,3.0,0,13158,0.0,876.0,4087,4
37,11.0,0.0,4.0,0,5623,0.0,876.0,4087,5
37,11.0,0.0,5.0,0,2028,0.0,876.0,4087,1
37,11.0,1.0,0.0,0,10001,0.0,876.0,4087,2
37,11.0,1.0,1.0,0,6761,0.0,876.0,4087,2
37,11.0,1.0,3.0,0,13546,0.0,876.0,4087,4
37,11.0,1.0,4.0,0,4403,0.0,876.0,4087,5
37,11.0,1.0,5.0,0,1144,0.0,876.0,4087,1
37,16.0,0.0,0.0,0,10721,0.0,877.0,5693,4
37,16.0,0.0,1.0,0,6365,0.0,877.0,5693,2
37,16.0,0.0,2.0,0,9567,0.0,877.0,5693,0
37,16.0,0.0,3.0,0,12126,0.0,877.0,5693,4
37,16.0,0.0,4.0,0,5345,0.0,877.0,5693,5
37,16.0,0.0,5.0,0,2224,0.0,877.0,5693,5
37,16.0,1.0,0.0,0,11057,0.0,877.0,5693,4
37,16.0,1.0,1.0,0,6962,0.0,877.0,5693,2
37,16.0,1.0,2.0,0,9382,0.0,877.0,5693,0
37,16.0,1.0,3.0,0,12280,0.0,877.0,5693,4
37,16.0,1.0,4.0,0,4209,0.0,877.0,5693,5
37,16.0,1.0,5.0,0,1177,0.0,877.0,5693,5
37,17.0,0.0,0.0,0,11062,0.0,878.0,5879,4
37,17.0,0.0,1.0,0,6490,0.0,878.0,5879,2
37,17.0,0.0,2.0,0,9715,0.0,878.0,5879,0
37,17.0,0.0,3.0,0,11760,0.0,878.0,5879,4
37,17.0,0.0,4.0,0,5229,0.0,878.0,5879,5
37,17.0,0.0,5.0,0,2297,0.0,878.0,5879,5
37,17.0,1.0,0.0,0,11415,0.0,878.0,5879,4
37,17.0,1.0,1.0,0,7095,0.0,878.0,5879,2
37,17.0,1.0,2.0,0,9549,0.0,878.0,5879,0
37,17.0,1.0,3.0,0,11910,0.0,878.0,5879,4
37,17.0,1.0,4.0,0,4151,0.0,878.0,5879,5
37,17.0,1.0,5.0,0,1235,0.0,878.0,5879,5
37,18.0,1.0,4.0,2,4120,48.54,879.0,6385,5
37,18.0,1.0,2.0,2,9689,20.64,879.0,6385,0
37,18.0,0.0,0.0,0,11417,0.0,879.0,6385,4
37,18.0,0.0,1.0,0,6685,0.0,879.0,6385,2
37,18.0,0.0,2.0,0,9831,0.0,879.0,6385,0
37,18.0,0.0,3.0,0,11396,0.0,879.0,6385,4
37,18.0,0.0,4.0,0,5131,0.0,879.0,6385,5
37,18.0,0.0,5.0,0,2362,0.0,879.0,6385,5
37,18.0,1.0,0.0,0,11805,0.0,879.0,6385,4
37,18.0,1.0,1.0,0,7278,0.0,879.0,6385,2
37,18.0,1.0,3.0,0,11564,0.0,879.0,6385,4
37,18.0,1.0,5.0,0,1289,0.0,879.0,6385,5
37,19.0,1.0,1.0,1,7482,13.37,880.0,6428,2
37,19.0,0.0,0.0,0,11730,0.0,880.0,6428,4
37,19.0,0.0,1.0,0,6904,0.0,880.0,6428,2
37,19.0,0.0,2.0,0,9927,0.0,880.0,6428,0
37,19.0,0.0,3.0,0,11048,0.0,880.0,6428,4
37,19.0,0.0,4.0,0,5067,0.0,880.0,6428,5
37,19.0,0.0,5.0,0,2398,0.0,880.0,6428,5
37,19.0,1.0,0.0,0,12138,0.0,880.0,6428,4
37,19.0,1.0,2.0,0,9820,0.0,880.0,6428,0
37,19.0,1.0,3.0,0,11248,0.0,880.0,6428,4
37,19.0,1.0,4.0,0,4120,0.0,880.0,6428,5
37,19.0,1.0,5.0,0,1320,0.0,880.0,6428,5
37,20.0,1.0,5.0,1,1321,75.7,881.0,7422,5
37,20.0,1.0,4.0,2,4163,48.04,881.0,7422,5
37,20.0,0.0,1.0,1,7134,14.02,881.0,7422,2
37,20.0,1.0,1.0,1,7688,13.01,881.0,7422,2
37,20.0,1.0,2.0,1,9947,10.05,881.0,7422,0
37,20.0,0.0,0.0,0,11956,0.0,881.0,7422,4
37,20.0,0.0,2.0,0,10010,0.0,881.0,7422,0
37,20.0,0.0,3.0,0,10711,0.0,881.0,7422,4
37,20.0,0.0,4.0,0,5049,0.0,881.0,7422,5
37,20.0,0.0,5.0,0,2393,0.0,881.0,7422,5
37,20.0,1.0,0.0,0,12366,0.0,881.0,7422,4
37,20.0,1.0,3.0,0,10947,0.0,881.0,7422,4
37,21.0,1.0,2.0,1,10115,9.89,882.0,7423,0
37,21.0,0.0,0.0,0,12042,0.0,882.0,7423,4
37,21.0,0.0,1.0,0,7419,0.0,882.0,7423,2
37,21.0,0.0,2.0,0,10129,0.0,882.0,7423,0
37,21.0,0.0,3.0,0,10384,0.0,882.0,7423,4
37,21.0,0.0,4.0,0,5056,0.0,882.0,7423,5
37,21.0,0.0,5.0,0,2387,0.0,882.0,7423,5
37,21.0,1.0,0.0,0,12437,0.0,882.0,7423,4
37,21.0,1.0,1.0,0,7940,0.0,882.0,7423,2
37,21.0,1.0,3.0,0,10658,0.0,882.0,7423,4
37,21.0,1.0,4.0,0,4223,0.0,882.0,7423,5
37,21.0,1.0,5.0,0,1336,0.0,882.0,7423,5
37,22.0,1.0,4.0,1,4324,23.13,883.0,8035,5
37,22.0,0.0,1.0,1,7699,12.99,883.0,8035,2
37,22.0,1.0,1.0,1,8183,12.22,883.0,8035,2
37,22.0,0.0,0.0,0,12038,0.0,883.0,8035,4
37,22.0,0.0,2.0,0,10234,0.0,883.0,8035,0
37,22.0,0.0,3.0,0,10089,0.0,883.0,8035,3
37,22.0,0.0,4.0,0,5099,0.0,883.0,8035,5
37,22.0,0.0,5.0,0,2349,0.0,883.0,8035,5
37,22.0,1.0,0.0,0,12395,0.0,883.0,8035,4
37,22.0,1.0,2.0,0,10277,0.0,883.0,8035,0
37,22.0,1.0,3.0,0,10404,0.0,883.0,8035,3
37,22.0,1.0,5.0,0,1327,0.0,883.0,8035,5
37,23.0,0.0,0.0,0,11953,0.0,884.0,8733,4
37,23.0,0.0,1.0,0,7976,0.0,884.0,8733,2
37,23.0,0.0,2.0,0,10333,0.0,884.0,8733,0
37,23.0,0.0,3.0,0,9818,0.0,884.0,8733,3
37,23.0,0.0,4.0,0,5178,0.0,884.0,8733,5
37,23.0,0.0,5.0,0,2286,0.0,884.0,8733,5
37,23.0,1.0,0.0,0,12260,0.0,884.0,8733,4
37,23.0,1.0,1.0,0,8426,0.0,884.0,8733,2
37,23.0,1.0,2.0,0,10435,0.0,884.0,8733,0
37,23.0,1.0,3.0,0,10169,0.0,884.0,8733,3
37,23.0,1.0,4.0,0,4444,0.0,884.0,8733,5
37,23.0,1.0,5.0,0,1307,0.0,884.0,8733,5
37,24.0,0.0,0.0,0,11815,0.0,885.0,8140,4
37,24.0,0.0,1.0,0,8276,0.0,885.0,8140,2
37,24.0,0.0,2.0,0,10420,0.0,885.0,8140,0
37,24.0,0.0,3.0,0,9570,0.0,885.0,8140,3
37,24.0,0.0,4.0,0,5271,0.0,885.0,8140,5
37,24.0,0.0,5.0,0,2227,0.0,885.0,8140,5
37,24.0,1.0,0.0,0,12076,0.0,885.0,8140,4
37,24.0,1.0,1.0,0,8697,0.0,885.0,8140,2
37,24.0,1.0,2.0,0,10585,0.0,885.0,8140,0
37,24.0,1.0,3.0,0,9952,0.0,885.0,8140,3
37,24.0,1.0,4.0,0,4580,0.0,885.0,8140,5
37,24.0,1.0,5.0,0,1277,0.0,885.0,8140,5
37,25.0,0.0,0.0,0,11637,0.0,886.0,8118,4
37,25.0,0.0,1.0,0,8598,0.0,886.0,8118,2
37,25.0,0.0,2.0,0,10509,0.0,886.0,8118,2
37,25.0,0.0,3.0,0,9347,0.0,886.0,8118,3
37,25.0,0.0,4.0,0,5381,0.0,886.0,8118,5
37,25.0,0.0,5.0,0,2179,0.0,886.0,8118,5
37,25.0,1.0,0.0,0,11871,0.0,886.0,8118,4
37,25.0,1.0,1.0,0,9006,0.0,886.0,8118,2
37,25.0,1.0,2.0,0,10726,0.0,886.0,8118,2
37,25.0,1.0,3.0,0,9754,0.0,886.0,8118,3
37,25.0,1.0,4.0,0,4715,0.0,886.0,8118,5
37,25.0,1.0,5.0,0,1257,0.0,886.0,8118,5
37,26.0,1.0,4.0,1,4824,20.73,887.0,8188,0
37,26.0,0.0,0.0,0,11312,0.0,887.0,8188,4
37,26.0,0.0,1.0,0,8950,0.0,887.0,8188,4
37,26.0,0.0,2.0,0,10609,0.0,887.0,8188,2
37,26.0,0.0,3.0,0,9137,0.0,887.0,8188,3
37,26.0,0.0,4.0,0,5474,0.0,887.0,8188,0
37,26.0,0.0,5.0,0,2185,0.0,887.0,8188,5
37,26.0,1.0,0.0,0,11534,0.0,887.0,8188,4
37,26.0,1.0,1.0,0,9361,0.0,887.0,8188,4
37,26.0,1.0,2.0,0,10875,0.0,887.0,8188,2
37,26.0,1.0,3.0,0,9566,0.0,887.0,8188,3
37,26.0,1.0,5.0,0,1275,0.0,887.0,8188,5
37,27.0,1.0,2.0,1,11033,9.06,888.0,8382,2
37,27.0,1.0,0.0,1,11176,8.95,888.0,8382,4
37,27.0,0.0,0.0,0,10948,0.0,888.0,8382,4
37,27.0,0.0,1.0,0,9316,0.0,888.0,8382,4
37,27.0,0.0,2.0,0,10730,0.0,888.0,8382,2
37,27.0,0.0,3.0,0,9000,0.0,888.0,8382,3
37,27.0,0.0,4.0,0,5587,0.0,888.0,8382,0
37,27.0,0.0,5.0,0,2204,0.0,888.0,8382,5
37,27.0,1.0,1.0,0,9743,0.0,888.0,8382,4
37,27.0,1.0,3.0,0,9447,0.0,888.0,8382,3
37,27.0,1.0,4.0,0,4945,0.0,888.0,8382,0
37,27.0,1.0,5.0,0,1297,0.0,888.0,8382,5
37,28.0,0.0,0.0,0,10571,0.0,889.0,8789,4
37,28.0,0.0,1.0,0,9660,0.0,889.0,8789,4
37,28.0,0.0,2.0,0,10858,0.0,889.0,8789,2
37,28.0,0.0,3.0,0,8933,0.0,889.0,8789,3
37,28.0,0.0,4.0,0,5723,0.0,889.0,8789,0
37,28.0,0.0,5.0,0,2219,0.0,889.0,8789,5
37,28.0,1.0,0.0,0,10812,0.0,889.0,8789,4
37,28.0,1.0,1.0,0,10118,0.0,889.0,8789,4
37,28.0,1.0,2.0,0,11200,0.0,889.0,8789,2
37,28.0,1.0,3.0,0,9387,0.0,889.0,8789,3
37,28.0,1.0,4.0,0,5082,0.0,889.0,8789,0
37,28.0,1.0,5.0,0,1313,0.0,889.0,8789,5
37,29.0,0.0,0.0,0,10206,0.0,890.0,9456,4
37,29.0,0.0,1.0,0,9943,0.0,890.0,9456,4
37,29.0,0.0,2.0,0,10981,0.0,890.0,9456,2
37,29.0,0.0,3.0,0,8922,0.0,890.0,9456,3
37,29.0,0.0,4.0,0,5907,0.0,890.0,9456,0
37,29.0,0.0,5.0,0,2222,0.0,890.0,9456,5
37,29.0,1.0,0.0,0,10470,0.0,890.0,9456,4
37,29.0,1.0,1.0,0,10415,0.0,890.0,9456,4
37,29.0,1.0,2.0,0,11369,0.0,890.0,9456,2
37,29.0,1.0,3.0,0,9380,0.0,890.0,9456,3
37,29.0,1.0,4.0,0,5260,0.0,890.0,9456,0
37,29.0,1.0,5.0,0,1318,0.0,890.0,9456,5
37,30.0,0.0,0.0,0,9880,0.0,891.0,10290,4
37,30.0,0.0,1.0,0,10127,0.0,891.0,10290,4
37,30.0,0.0,2.0,0,11086,0.0,891.0,10290,2
37,30.0,0.0,3.0,0,8948,0.0,891.0,10290,3
37,30.0,0.0,4.0,0,6146,0.0,891.0,10290,0
37,30.0,0.0,5.0,0,2210,0.0,891.0,10290,5
37,30.0,1.0,0.0,0,10167,0.0,891.0,10290,4
37,30.0,1.0,1.0,0,10597,0.0,891.0,10290,4
37,30.0,1.0,2.0,0,11536,0.0,891.0,10290,2
37,30.0,1.0,3.0,0,9409,0.0,891.0,10290,3
37,30.0,1.0,4.0,0,5483,0.0,891.0,10290,0
37,30.0,1.0,5.0,0,1303,0.0,891.0,10290,5
37,31.0,0.0,0.0,0,9543,0.0,892.0,10838,4
37,31.0,0.0,1.0,0,10271,0.0,892.0,10838,4
37,31.0,0.0,2.0,0,11222,0.0,892.0,10838,2
37,31.0,0.0,4.0,0,6392,0.0,892.0,10838,0
37,31.0,0.0,5.0,0,2227,0.0,892.0,10838,5
37,31.0,1.0,0.0,0,9860,0.0,892.0,10838,4
37,31.0,1.0,1.0,0,10718,0.0,892.0,10838,4
37,31.0,1.0,2.0,0,11746,0.0,892.0,10838,2
37,31.0,1.0,4.0,0,5721,0.0,892.0,10838,0
37,31.0,1.0,5.0,0,1312,0.0,892.0,10838,5
38,1.0,1.0,1.0,46,522775,8.8,893.0,1044,0
38,1.0,1.0,5.0,3,36473,8.23,893.0,1044,1
38,1.0,1.0,0.0,65,804664,8.08,893.0,1044,2
38,1.0,1.0,4.0,19,278407,6.82,893.0,1044,1
38,1.0,1.0,2.0,32,577043,5.55,893.0,1044,5
38,1.0,0.0,0.0,17,807507,2.11,893.0,1044,2
38,1.0,0.0,2.0,9,608676,1.48,893.0,1044,5
38,1.0,0.0,1.0,8,554851,1.44,893.0,1044,0
38,1.0,0.0,3.0,2,1184961,0.17,893.0,1044,2
38,1.0,1.0,3.0,2,1221857,0.16,893.0,1044,2
38,1.0,0.0,4.0,0,284393,0.0,893.0,1044,1
38,1.0,0.0,5.0,0,42581,0.0,893.0,1044,1
38,2.0,1.0,5.0,5,38144,13.11,894.0,997,1
38,2.0,1.0,1.0,63,531366,11.86,894.0,997,0
38,2.0,1.0,2.0,49,588914,8.32,894.0,997,5
38,2.0,1.0,4.0,16,286727,5.58,894.0,997,1
38,2.0,1.0,0.0,45,826321,5.45,894.0,997,2
38,2.0,0.0,5.0,2,44390,4.51,894.0,997,1
38,2.0,0.0,1.0,16,567102,2.82,894.0,997,0
38,2.0,0.0,0.0,21,831270,2.53,894.0,997,2
38,2.0,0.0,2.0,13,625628,2.08,894.0,997,5
38,2.0,0.0,4.0,3,293688,1.02,894.0,997,1
38,2.0,1.0,3.0,6,1256693,0.48,894.0,997,2
38,2.0,0.0,3.0,2,1218497,0.16,894.0,997,2
38,3.0,1.0,5.0,8,39641,20.18,895.0,1074,1
38,3.0,1.0,2.0,43,602425,7.14,895.0,1074,5
38,3.0,1.0,1.0,38,539024,7.05,895.0,1074,0
38,3.0,1.0,0.0,41,850454,4.82,895.0,1074,2
38,3.0,1.0,4.0,10,295096,3.39,895.0,1074,1
38,3.0,0.0,0.0,14,857407,1.63,895.0,1074,2
38,3.0,0.0,1.0,8,578654,1.38,895.0,1074,0
38,3.0,0.0,2.0,6,644602,0.93,895.0,1074,5
38,3.0,0.0,4.0,1,303222,0.33,895.0,1074,1
38,3.0,1.0,3.0,3,1291517,0.23,895.0,1074,2
38,3.0,0.0,3.0,2,1251951,0.16,895.0,1074,2
38,3.0,0.0,5.0,0,46083,0.0,895.0,1074,1
38,4.0,1.0,5.0,4,40886,9.78,896.0,1122,1
38,4.0,1.0,1.0,36,546765,6.58,896.0,1122,0
38,4.0,1.0,4.0,18,303352,5.93,896.0,1122,1
38,4.0,1.0,2.0,31,616089,5.03,896.0,1122,5
38,4.0,1.0,0.0,31,876831,3.54,896.0,1122,2
38,4.0,0.0,1.0,12,590425,2.03,896.0,1122,0
38,4.0,0.0,2.0,8,664347,1.2,896.0,1122,5
38,4.0,0.0,0.0,6,885511,0.68,896.0,1122,2
38,4.0,0.0,3.0,4,1283852,0.31,896.0,1122,2
38,4.0,1.0,3.0,2,1324615,0.15,896.0,1122,2
38,4.0,0.0,4.0,0,312844,0.0,896.0,1122,1
38,4.0,0.0,5.0,0,47591,0.0,896.0,1122,1
38,5.0,1.0,5.0,4,41850,9.56,897.0,996,1
38,5.0,1.0,1.0,45,555151,8.11,897.0,996,0
38,5.0,1.0,2.0,37,628848,5.88,897.0,996,5
38,5.0,1.0,0.0,34,905373,3.76,897.0,996,2
38,5.0,1.0,4.0,9,311351,2.89,897.0,996,1
38,5.0,0.0,2.0,8,684099,1.17,897.0,996,5
38,5.0,0.0,0.0,10,915256,1.09,897.0,996,2
38,5.0,0.0,1.0,6,603010,1.0,897.0,996,0
38,5.0,0.0,4.0,1,322429,0.31,897.0,996,1
38,5.0,0.0,3.0,2,1312953,0.15,897.0,996,2
38,5.0,1.0,3.0,2,1354763,0.15,897.0,996,2
38,5.0,0.0,5.0,0,48909,0.0,897.0,996,1
38,6.0,1.0,5.0,4,44056,9.08,898.0,1194,1
38,6.0,1.0,2.0,45,642940,7.0,898.0,1194,0
38,6.0,1.0,1.0,36,566970,6.35,898.0,1194,0
38,6.0,1.0,4.0,11,318299,3.46,898.0,1194,5
38,6.0,1.0,0.0,24,931649,2.58,898.0,1194,2
38,6.0,0.0,0.0,15,943849,1.59,898.0,1194,2
38,6.0,0.0,4.0,4,331253,1.21,898.0,1194,5
38,6.0,0.0,2.0,7,705012,0.99,898.0,1194,0
38,6.0,0.0,1.0,6,618151,0.97,898.0,1194,0
38,6.0,1.0,3.0,4,1384596,0.29,898.0,1194,4
38,6.0,0.0,3.0,0,1342485,0.0,898.0,1194,4
38,6.0,0.0,5.0,0,51405,0.0,898.0,1194,1
38,7.0,1.0,5.0,5,45943,10.88,899.0,1294,1
38,7.0,1.0,2.0,52,656247,7.92,899.0,1294,0
38,7.0,1.0,0.0,43,958307,4.49,899.0,1294,2
38,7.0,1.0,4.0,13,324698,4.0,899.0,1294,5
38,7.0,1.0,1.0,22,578709,3.8,899.0,1294,0
